response,response_label,unit,contrast,cover_value,cover_label,n_runs,median,lower,upper
Evapo,ET,mm,PF - SF[i],0.75,75% cover,28,0,-0.815332053448941,0.168621311191515
Evapo,ET,mm,PF - SF[i],0.75,75% cover,29,0.131499907945809,-0.131499907945795,0.131499907945809
Evapo,ET,mm,PF - SF[i],0.75,75% cover,30,0,0,0
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,2,0.246621221283132,-4.14969076074632,4.43986719592733
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,3,-0.331275118698045,-4.53627034844918,5.23471818544058
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,4,0.573988043025111,-3.57765785393028,4.10717339023674
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,5,0.331275118698045,-3.76215342906391,3.62756892151758
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,6,0.569991210139506,-2.99363473314599,3.97499879446622
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,7,-0.331275118698045,-2.49548259812547,3.62756892151758
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,8,0.277478919390095,-2.36800466682181,3.2132415864351
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,9,0.331275118698045,-2.22511603722807,3.35730573801899
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,10,0.31441823719047,-1.85505612797313,3.015441940415
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,11,0.331275118698045,-2.06949038414574,2.78477420875138
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,12,0,-1.71691289906186,2.73130434171422
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,13,-0.331275118698045,-1.36433541397797,2.67783447467708
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,14,0,-1.43830083913152,2.47695319787405
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,15,-0.331275118698045,-1.36433541397797,2.27339842771918
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,16,0,-1.281989020958,2.26373571056496
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,17,0.331275118698045,-1.19964262793802,2.27339842771918
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,18,0,-0.996349307349414,2.06018094041008
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,19,-0.331275118698045,-1.19964262793802,1.84696345310098
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,20,0,-0.996349307349414,1.88092121933813
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,21,0.331275118698045,-0.793055986760805,1.84696345310098
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,22,0,-0.643276388340476,1.66310732892462
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,23,-0.331275118698045,-0.487026055670754,1.47925120474827
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,24,0,-0.564112439441584,1.22367823179923
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,25,-0.331275118698045,-0.487026055670754,0.968105258850196
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,26,0,-0.413147420070004,1.22367823179923
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,27,0,-0.339268784469255,0.968105258850196
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,28,0,-0.33527195158365,0.64969018877412
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,29,0.331275118698045,-0.331275118698045,0.331275118698045
Prec,Precipitation,mm,PF - SF[a],0.25,25% cover,30,0,0,0
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,2,-0.135633963311305,-4.42243898464097,2.71431605384553
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,3,-0.0883116778657049,-1.83658117546543,2.7456805367558
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,4,0.00602873348748467,-2.78191781080137,2.32075806133595
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,5,-0.0883116778657049,-1.47629046943667,2.25597551427063
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,6,-0.211120704001873,-1.40290185771915,1.91064438155673
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,7,-0.0883116778657049,-1.33114123363383,2.11204266045048
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,8,-0.211120704001873,-1.34584252858148,1.8404771153194
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,9,-0.0883116778657049,-1.33114123363383,1.93418866197158
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,10,-0.26983536382295,-1.36207299864577,1.64223485469218
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,11,-0.0883116778657049,-1.32951324600162,1.56531324884282
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,12,-0.182598406753415,-1.22484556104176,1.53581070872361
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,13,0,-1.17049125300082,1.5063081686044
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,14,-0.0267500619031598,-1.17993938130087,1.42629426030101
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,15,-0.0883116778657049,-1.17049125300082,1.34628035199763
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,16,-0.0267500619031598,-1.04209451381224,1.04039522515484
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,17,0.0883116778657049,-1.05376828420594,1.34628035199763
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,18,0,-0.981937253650925,0.960381316851455
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,19,0,-0.910106223095905,0.574482281705285
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,20,0,-0.950764174365075,0.725354954008702
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,21,-0.0883116778657049,-0.910106223095905,0.27057800924729
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,22,0,-0.878933143810055,0.41863393685503
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,23,0.0883116778657049,-0.847760064524205,0.262785592004775
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,24,0,-0.878933143810055,0.331547698122682
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,25,0.0883116778657049,-0.847760064524205,0.262785592004775
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,26,0,-0.737871235017905,0.181577368422725
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,27,0,-0.627982405511605,0.100369144840675
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,28,0,-0.358147041688655,0.0943404113531905
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,29,0.0883116778657049,-0.0883116778657049,0.0883116778657049
Prec,Precipitation,mm,PF - SF[a],0.5,50% cover,30,0,0,0
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,2,0.0265257052008674,-4.07375025000817,4.08954050112572
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,3,0.251376427750984,-2.55003007948102,5.0797411075103
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,4,0.289063540836822,-2.32971022911861,3.60670205314941
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,5,0.251376427750984,-2.40431756139405,2.45222410007521
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,6,0.348104144677678,-2.31747077452248,2.29781140644137
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,7,0.251376427750984,-2.40175440318921,2.14708032779686
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,8,0.268253860883646,-2.07315347743429,1.93579921538708
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,9,0.251376427750984,-1.93831836245294,1.99981572822367
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,10,0.100527315304247,-1.88243412718614,1.92120240794309
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,11,-5.55111512312578e-17,-1.82515327122291,1.86810108756117
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,12,0,-1.67795021039819,1.68282985594825
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,13,-0.251376427750984,-1.74656756966795,1.50361164154982
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,14,0.0919282478947145,-1.5820748140057,1.57527982482263
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,15,0.251376427750984,-1.74455255167936,1.4009898210079
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,16,0,-1.5820748140057,1.38684252867677
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,17,0.251376427750984,-1.42575632067684,1.4009898210079
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,18,0,-1.26278476758571,1.34020456002133
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,19,-0.251376427750984,-1.41758205834344,1.4009898210079
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,20,0,-1.06803620526182,1.34020456002133
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,21,-0.251376427750984,-1.41758205834344,1.27941929903477
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,22,0,-1.06803620526182,1.25001055167206
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,23,0.251376427750984,-0.718490352180193,1.27941929903477
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,24,0,-1.05083807044275,1.25001055167206
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,25,0.251376427750984,-0.718490352180193,1.22060180430935
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,26,0,-0.701292217361128,1.05287525872996
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,27,0.251376427750984,-0.684094082542063,0.885148713150556
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,28,0,-0.467735255146523,0.56826257045077
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,29,0.251376427750984,-0.251376427750984,0.251376427750984
Prec,Precipitation,mm,PF - SF[a],0.75,75% cover,30,0,0,0
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,2,-0.344026219452643,-4.52834020491794,3.3007172670632
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,3,-0.0464366984206199,-2.87478149052162,2.76853779486533
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,4,-0.0194062805960564,-2.99032163617924,2.48840711645938
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,5,-0.0464366984206199,-2.38225153861549,2.20030484531549
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,6,0.212946564118,-1.9057335748754,2.06470054005162
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,7,-0.0464366984206199,-1.67194876236869,2.03665242740226
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,8,0,-1.9057335748754,1.93574005960705
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,9,-0.0464366984206199,-1.65373587067006,1.9184366447812
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,10,-0.007823667998763,-1.54147574090268,1.75212656033031
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,11,-0.0464366984206199,-1.34580725017938,1.9184366447812
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,12,-0.0231652251945869,-1.15523546718948,1.65817879196073
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,13,-0.0464366984206199,-1.34580725017938,1.39792093914025
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,14,0,-1.12388340346074,1.3735410073409
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,15,-0.0464366984206199,-0.830214292275721,1.39792093914025
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,16,0,-1.08035868606168,1.37131001409273
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,17,-0.0464366984206199,-0.817048797865934,1.39792093914025
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,18,0,-0.823284055893384,1.37131001409273
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,19,-0.0464366984206199,-0.817048797865934,1.34469908904521
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,20,0,-0.734497824555342,1.32025768803237
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,21,-0.0464366984206199,-0.652624455140764,1.24259443692449
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,22,0,-0.734489137325905,1.29364676298485
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,23,-0.0464366984206199,-0.652624455140764,1.24259443692449
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,24,0,-0.389821045394567,0.92444422083804
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,25,-0.0464366984206199,-0.652624455140764,0.60629400475159
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,26,0,-0.389821045394567,0.92444422083804
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,27,-0.0464366984206199,-0.12701763564837,0.60629400475159
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,28,0,-0.0867271670344949,0.326365351586105
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,29,-0.0464366984206199,-0.0464366984206199,0.0464366984206202
Prec,Precipitation,mm,PF - SF[e],0.25,25% cover,30,0,0,0
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,2,-0.692432768488005,-4.15097640581968,2.19250050007556
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,3,-0.21386381210482,-4.4397068218043,1.73610124310517
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,4,-0.466357253785872,-3.97226273242102,1.39221211141872
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,5,0.21386381210482,-3.66868187533054,1.14305764892023
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,6,-0.487067309273412,-3.45669265312586,1.07520467977848
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,7,-0.21386381210482,-3.24750625548292,1.09426306611163
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,8,-0.4636377930525,-3.36684556200033,0.824349643163455
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,9,-0.21386381210482,-3.23845328096104,0.98548099197819
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,10,-0.423662751966275,-3.19031255882374,0.823860514310638
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,11,-0.21386381210482,-3.13311886216457,0.98548099197819
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,12,-0.421467298485255,-2.42083031003961,0.746703913519615
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,13,-0.21386381210482,-1.70854175791465,0.586191577040686
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,14,-0.421467298485255,-1.65694095605514,0.647580886403651
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,15,0,-1.60709267523464,0.575953386914081
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,16,-0.421467298485255,-1.51167465159028,0.540103434429395
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,17,0.21386381210482,-1.60449141670438,0.50425348194471
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,18,0,-1.45964948098515,0.504080928758117
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,19,-0.21386381210482,-1.31480754526592,0.50425348194471
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,20,-0.209111915249765,-1.37825432892384,0.503184679946
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,21,-0.21386381210482,-1.31480754526592,0.50211587794729
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,22,0,-1.23341239320461,0.403403807579025
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,23,-0.21386381210482,-1.15608699874638,0.50211587794729
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,24,0,-1.23341239320461,0.4001603395933
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,25,-0.21386381210482,-1.15201724114331,0.30469173721076
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,26,0,-1.14657831967657,0.301448269225035
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,27,-0.21386381210482,-1.14113939820982,0.29820480123931
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,28,0,-0.67750160515732,0.256034306672064
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,29,-0.21386381210482,-0.21386381210482,0.21386381210482
Prec,Precipitation,mm,PF - SF[e],0.5,50% cover,30,0,0,0
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,2,0.0372324575513208,-4.14603597687305,6.38356460711345
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,3,0.00928400878945013,-5.3595734423781,6.92345309883979
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,4,-0.205495248536131,-3.8710085416644,5.17951989816773
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,5,8.88178419700125e-16,-3.3754656523505,3.78560464515397
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,6,-0.110866759456588,-3.45178620005746,3.61329485204946
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,7,0.00928400878945013,-2.8890421578641,3.43558669749566
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,8,-0.0753282129521598,-2.65462528713835,2.9287503607313
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,9,0.00928400878945013,-2.721165288311,3.15075130363664
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,10,-0.310751208469867,-2.55787427149485,2.47165132512741
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,11,0.00928400878945013,-2.23906785770523,1.78609796776834
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,12,-0.175650902498546,-2.14761915617235,1.92899702203848
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,13,-0.00928400878944835,-2.2267063851256,1.78609796776834
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,14,0,-2.07649025015155,1.7729169512584
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,15,-0.00928400878944835,-1.9262741151775,1.78609796776834
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,16,-0.175650902498546,-1.93499626224301,1.511070124937
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,17,-0.00928400878944835,-1.9262741151775,1.75328255589863
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,18,-0.175650902498546,-1.90470145435559,1.37537126237885
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,19,-0.00928400878944835,-1.8816038484284,1.75328255589863
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,20,0,-1.74623086672875,1.35896355644399
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,21,0.00928400878945013,-1.8816038484284,0.964644556989351
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,22,0,-1.7238957333542,0.767022869818409
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,23,0.00928400878945013,-1.56618761828,0.560059215782599
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,24,0,-1.7238957333542,0.757164894832041
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,25,0.00928400878945013,-1.56618761828,0.549685232674731
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,26,0,-1.16267526264541,0.407861102013726
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,27,0.00928400878945013,-0.759162907010818,0.266036971352721
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,28,0,-0.384223457900134,0.137660490071085
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,29,0.00928400878945013,-0.00928400878944835,0.00928400878945013
Prec,Precipitation,mm,PF - SF[e],0.75,75% cover,30,0,0,0
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,2,-0.222443190862353,-3.44282246332448,2.8428969429959
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,3,-0.34099295860233,-2.84329105591382,3.44169721143862
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,4,-0.263679122874918,-2.66699111420065,2.07468846064682
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,5,-0.611730149834791,-2.71549051461243,1.76051024666981
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,6,-0.234252206214025,-2.29804416237151,1.70838878469579
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,7,-0.34099295860233,-2.04404832764802,1.76051024666981
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,8,-0.250742175580631,-2.17848917135232,1.60241475297793
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,9,-0.34099295860233,-2.03275042098267,1.65626732272176
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,10,-0.134998846772648,-1.94964899519767,1.40156520550749
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,11,-0.34099295860233,-2.03275042098267,1.14686308829323
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,12,-0.068138297641446,-1.71065923177901,1.35430563038244
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,13,-0.34099295860233,-1.56043920486481,1.14686308829323
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,14,-0.068138297641446,-1.70956892092658,1.06778486238624
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,15,0.34099295860233,-1.55259027244051,1.05234393804312
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,16,0,-1.51310128075249,1.01970942442062
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,17,-0.34099295860233,-1.47361228906448,0.98707491079813
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,18,0,-1.32489820567378,0.848193173167142
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,19,0.34099295860233,-1.17618412228308,0.98707491079813
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,20,0,-1.22527509738882,0.847377310326579
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,21,0.34099295860233,-1.17618412228308,0.70767970985503
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,22,0,-1.07656101399812,0.62407651455942
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,23,0.34099295860233,-0.97693790571316,0.54047331926381
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,24,0,-0.801389702429579,0.62407651455942
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,25,0.34099295860233,-0.97693790571316,0.54047331926381
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,26,0,-0.794334027773975,0.507963436907855
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,27,0.34099295860233,-0.611730149834791,0.475453554551899
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,28,0,-0.476361554218561,0.408223256577115
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,29,-0.34099295860233,-0.34099295860233,0.34099295860233
Prec,Precipitation,mm,PF - SF[i],0.25,25% cover,30,0,0,0
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,2,-0.2730874093644,-4.31100333055865,2.64806533055441
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,3,0.24794287491045,-4.91823207145399,2.20509570187664
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,4,0.0370598336251031,-3.67617635959644,1.97194732496029
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,5,0.24794287491045,-3.96200335096979,1.98733856438159
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,6,0.0790058267346003,-3.23577307329077,1.61400019356563
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,7,0.24794287491045,-3.0831321437272,1.95690377357868
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,8,0.0598358963586603,-2.51386779328099,1.68459668685886
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,9,0.24794287491045,-3.08307504221853,1.56238567634878
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,10,0.0360105074683428,-2.51386707951213,1.36892571443299
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,11,0.24794287491045,-3.08307504221853,1.26747628056318
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,12,0,-2.195115499537,1.24112145479029
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,13,0.24794287491045,-1.32309353585423,0.92241725587996
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,14,0,-1.6259075368306,0.884881531590079
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,15,0.24794287491045,-1.30715595685547,0.92241725587996
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,16,0,-1.27645287348737,0.79938484403578
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,17,-0.24794287491045,-1.30715595685547,0.6763524321916
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,18,0,-1.05697818558872,0.710120408356485
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,19,0.24794287491045,-0.87504763239736,0.6763524321916
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,20,0,-0.910147472516402,0.589015443902743
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,21,1.11022302462516e-16,-0.87504763239736,0.6763524321916
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,22,0,-0.727363829099095,0.587087996512305
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,23,0.24794287491045,-0.57968002580083,0.502286782616976
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,24,0,-0.727363829099095,0.587087996512305
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,25,-0.24794287491045,-0.57968002580083,0.49782356083301
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,26,0,-0.568180332637555,0.45188904460633
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,27,1.11022302462516e-16,-0.55668063947428,0.40595452837965
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,28,0,-0.402311757192365,0.32694870164505
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,29,0.24794287491045,-0.24794287491045,0.24794287491045
Prec,Precipitation,mm,PF - SF[i],0.5,50% cover,30,0,0,0
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,2,-0.143890146478138,-4.43525479784604,4.51065806478903
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,3,-0.261934356066151,-4.62830712268944,3.75215930961008
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,4,-0.0558278725294326,-3.90882973787571,3.43669627254293
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,5,-0.261934356066151,-3.83145760998194,3.58814712731146
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,6,-0.0454967686199472,-3.30879144231971,3.04734992411218
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,7,-0.261934356066151,-3.18689717333514,2.90299178995571
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,8,-0.0622958596665528,-2.98287505694085,2.85593052005737
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,9,-0.261934356066151,-2.77796930440714,2.90299178995571
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,10,0,-2.81953707256374,2.71360231456032
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,11,0.261934356066149,-2.53055826458938,2.63091753430899
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,12,0,-2.59874270113087,2.58316354924192
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,13,0.261934356066149,-2.53055826458938,2.52878586574093
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,14,0,-2.45839949843798,2.38181515873839
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,15,-0.261934356066151,-2.41683152621564,2.23484445173585
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,16,0,-2.31692975666691,2.01947547408122
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,17,0.261934356066149,-2.41683152621564,1.81487494530931
Prec,Precipitation,mm,PF - SF[i],0.75,75% cover,18,0,-2.31299146942774,2.01947547408122
